global_step,training/rollout_reward_mean,episode/length,episode/sum_reward,episode/reward/wholebody_hand_clearance,episode/reward/wholebody_arm_clearance,training/v_loss,training/policy_loss,training/entropy_loss,training/sps,rollout/completed_episodes,rollout/done_rate,rollout/termination_step_rate,rollout/timeout_step_rate,rollout/episodes,rollout/termination_rate,rollout/timeout_rate,rollout/pfid/37/episodes,rollout/pfid/37/termination_rate,rollout/pfid/37/timeout_rate,rollout/pfid/38/episodes,rollout/pfid/38/termination_rate,rollout/pfid/38/timeout_rate
509607936,0.325989305973053,754.235,245.15381253536046,-12.999535128049436,-0.19772360059129493,0.07596220821142197,-0.0006530930986627936,-0.010312008671462536,87803.92275955826,721897.0,0.0014165733086228861,0.0005858386004412616,0.0008307347081816245,1485.3847736625514,0.41099176092711787,0.5890082390728821,85.11522633744856,0.9874526649333503,0.012547335066649802,62.51440329218107,0.7279198753305247,0.2720801246694752
510656512,0.3255723714828491,768.327,249.9714937965162,-14.450170286163688,-0.22202544534874458,0.07311131060123444,-5.828332723467611e-05,-0.010519535280764103,87832.29806491797,723292.0,0.0014163963114211691,0.0005856421938667063,0.0008307541175544629,1485.1991786447638,0.41090442421343176,0.5890955757865681,85.11909650924025,0.9874548273197836,0.012545172680216363,62.503080082135526,0.7275059039016606,0.2724940960983394
511705088,0.3248221278190613,746.199,241.93776135415771,-13.413805217318236,-0.2427267644015613,0.07044824212789536,-0.00014256844588089734,-0.010268921963870525,87644.95613203105,724631.0,0.0014161106015815109,0.0005853977359709193,0.0008307128656105917,1484.8995901639344,0.4108107633213699,0.58918923667863,85.08811475409836,0.9874512606361658,0.012548739363834183,62.46926229508197,0.7269060610836156,0.27309393891638445
512753664,0.32482197880744934,794.148,258.5900433662005,-15.860949702723417,-0.2267513383839017,0.08463257551193237,0.009468755684792995,-0.010155616328120232,87680.31813193057,726005.0,0.0014158943191871565,0.0005852069347670229,0.0008306873844201335,1484.6728016359918,0.4107386469373352,0.5892613530626647,85.0920245398773,0.9874534170502565,0.012546582949743647,62.4519427402863,0.7265556510518608,0.2734443489481392
513802240,0.3254009485244751,777.329,252.02413832163998,-14.86888474748563,-0.19070938810708868,0.08041772991418839,-0.0010622728150337934,-0.010451052337884903,87410.11711726787,727429.0,0.001415776233283841,0.0005850422139070472,0.0008307340193767936,1484.5489795918368,0.410658545135514,0.589341454864486,85.07959183673469,0.9874790223215825,0.01252097767841764,62.41428571428571,0.7260005282018477,0.2739994717981523
514850816,0.32263505458831787,732.157,237.7461909356378,-12.17170909351483,-0.19049031295782715,0.07922738045454025,-0.001229053596034646,-0.009900646284222603,87597.95931785056,728847.0,0.0014156469745208679,0.0005848626255260708,0.0008307843489947969,1484.4134419551935,0.4105704806848489,0.589429519315151,85.05295315682281,0.9875045232944509,0.012495476705549173,62.366598778004075,0.7257752412103665,0.27422475878963337
515899392,0.32390743494033813,757.012,245.36317946509644,-13.936110855158303,-0.1873801764082238,0.08132798969745636,-0.0011934047797694802,-0.010291804559528828,87301.18642613903,730247.0,0.0014154833506762497,0.0005847535482267054,0.0008307298024495443,1484.2418699186992,0.41054464056731294,0.5894553594326871,85.04674796747967,0.987529920604828,0.012470079395172041,62.333333333333336,0.7253163484436788,0.27468365155632113
516947968,0.32152122259140015,723.069,234.85339112431694,-14.350098108083236,-0.20710868776644886,0.0909290537238121,-0.0012722585815936327,-0.010107485577464104,87823.93366795137,731735.0,0.0014154906205183111,0.0005847435693953632,0.0008307470511229478,1484.2494929006086,0.4105407004252649,0.5894592995747351,85.026369168357,0.9875281695826411,0.01247183041735898,62.29614604462475,0.7249515172002933,0.27504848279970673
517996544,0.3217804431915283,675.672,214.3106301047243,-13.415425756345968,-0.20012433946736033,0.0917816162109375,-0.001003003097139299,-0.010107792913913727,87354.76328994421,733204.0,0.0014154611811464132,0.0005848610449416435,0.0008306001362047697,1484.2186234817814,0.4106384227336397,0.5893615772663603,85.05263157894737,0.9875327601672256,0.012467239832774557,62.26315789473684,0.7248922067887805,0.2751077932112195
519045120,0.32150810956954956,717.716,230.0547312450055,-13.162891627625344,-0.23382917496216998,0.0889587327837944,-0.0008676853030920029,-0.010155970230698586,87630.56299957162,734690.0,0.001415464613172743,0.0005848855683297822,0.0008305790448429609,1484.2222222222222,0.41065989085199395,0.589340109148006,85.05858585858586,0.9875120328280448,0.01248796717195536,62.214141414141416,0.7245442055204141,0.2754557944795859
520093696,0.32089537382125854,723.226,234.66844201740437,-13.095104174530832,-0.1619229451734407,0.08706949651241302,-0.0009568592067807913,-0.009991180151700974,87470.13007402683,736186.0,0.0014154872586650232,0.0005849003791809082,0.0008305868794841151,1484.2459677419354,0.41066885670082387,0.5893311432991761,85.05040322580645,0.9875372101812139,0.012462789818786095,62.19556451612903,0.7244909172180487,0.2755090827819513
521142272,0.3205530047416687,712.55,231.06621022788062,-13.198147028675303,-0.1609448940776155,0.08776833117008209,-0.0010401415638625622,-0.009853393770754337,87747.1588387738,737639.0,0.0014154273019710056,0.0005848805909185582,0.0008305467110524475,1484.1830985915492,0.41067757819872214,0.5893224218012779,85.0503018108652,0.9875386147766595,0.01246138522334056,62.16297786720322,0.7240392252316945,0.2759607747683055
522190848,0.3226977586746216,783.186,255.40832313188537,-14.426512561973418,-0.18667942940459245,0.08124609291553497,-0.0002353941381443292,-0.010435743257403374,87634.39919262433,739070.0,0.0014153254558762394,0.0005847459816070924,0.0008305794742691469,1484.0763052208836,0.41061488211122416,0.5893851178887759,85.03815261044177,0.9875382195103446,0.01246178048965534,62.140562248995984,0.7237665265748388,0.2762334734251611
523239424,0.3225414752960205,719.04,229.4957687529726,-12.405733151372521,-0.18856646654714723,0.08232950419187546,-0.0005414097104221582,-0.010448567569255829,87810.56691970937,740429.0,0.0014150864136720706,0.0005846272011797031,0.0008304592124923675,1483.8256513026051,0.4106045219873131,0.5893954780126869,85.04809619238478,0.9875186595068726,0.012481340493127418,62.08016032064128,0.7238817239163722,0.2761182760836277
524288000,0.3261576294898987,760.008,246.91310741434248,-13.871096126645803,-0.1780093743562074,0.07330262660980225,-0.0007041585631668568,-0.011579178273677826,87546.58623687467,741736.0,0.0014147491455078125,0.0005843982696533203,0.0008303508758544922,1483.472,0.41053771233124975,0.5894622876687503,85.042,0.9875436221878587,0.012456377812141163,62.058,0.723767293801873,0.27623270619812706
525336576,0.3260418772697449,798.622,261.2977694020383,-14.323416536656557,-0.19411687743699063,0.07605724036693573,-0.0005157600971870124,-0.011714226566255093,87694.37440164875,743029.0,0.0014143865741417555,0.000584099820987907,0.0008302867531538486,1483.0918163672654,0.4104222043494649,0.589577795650535,85.02994011976048,0.9875432192935755,0.012456780706424517,62.047904191616766,0.7233381613388443,0.2766618386611557
526385152,0.3276458978652954,811.044,265.0251670215353,-13.513225162042305,-0.16018859952075734,0.06763459742069244,-0.0007285634055733681,-0.012030999176204205,87455.89516602893,744245.0,0.0014138791665612939,0.0005836809773844077,0.0008301981891768862,1482.5597609561753,0.4102467984066426,0.5897532015933574,85.0199203187251,0.9875431331993652,0.012456866800634825,62.00996015936255,0.7230554067322673,0.2769445932677326
527433728,0.32691091299057007,803.002,262.33618567010944,-13.494548332122694,-0.17859882231923768,0.06468380242586136,-0.00013683368160855025,-0.011838455684483051,87483.80579301769,745526.0,0.0014134970147377454,0.0005833263662652988,0.0008301706484724466,1482.1590457256461,0.41009078499645746,0.5899092150035424,85.00198807157058,0.9874632629962902,0.01253673700370984,61.98210735586481,0.7227362110926405,0.27726378890735937
528482304,0.32573550939559937,754.696,246.47657134943643,-13.312868583410978,-0.19620510104389474,0.0759638324379921,-0.0011767972027882934,-0.01151222363114357,87550.32271058028,746923.0,0.0014133358758593362,0.0005831302158416263,0.0008302056600177098,1481.9900793650793,0.4099986135255049,0.5900013864744952,84.9920634920635,0.9874633358871705,0.012536664112829464,61.9781746031746,0.722691099562695,0.2773089004373051
529530880,0.3226141035556793,774.526,250.6384102069228,-15.285173316426576,-0.18029826075836303,0.0856660008430481,-0.0006068322691135108,-0.010577723383903503,87717.56135679802,748349.0,0.0014132301406104967,0.0005830066038830445,0.000830223536727452,1481.8792079207922,0.40994493151963457,0.5900550684803654,84.99405940594059,0.987442109847882,0.012557890152117897,61.98019801980198,0.7222344112310134,0.2777655887689867
530579456,0.32279834151268005,760.317,249.63343954801186,-13.275422242906876,-0.2165602123290745,0.07699261605739594,-0.000199501242605038,-0.010570630431175232,87466.68050123805,749834.0,0.0014132360224667275,0.0005829060972914865,0.0008303299251752409,1481.8853754940712,0.4098773675754408,0.5901226324245592,84.98221343873517,0.9874419115520403,0.012558088447959762,61.94268774703557,0.7217722327365317,0.27822776726346843
531628032,0.32125788927078247,730.751,234.58105793182233,-13.998550600212067,-0.2281759741477064,0.07991098612546921,-0.0008434141636826098,-0.010239608585834503,87518.22975903151,751271.0,0.001413151592427692,0.0005828398454353889,0.0008303117469923031,1481.7968441814596,0.4098595326750334,0.5901404673249666,84.96844181459566,0.9873908199346565,0.012609180065343546,61.92307692307692,0.7214865342043552,0.2785134657956449
532676608,0.3235805034637451,755.202,244.70627740094204,-14.409835699148475,-0.22591359781502926,0.0831376165151596,-0.0010367737850174308,-0.010916972532868385,87371.0237859435,752582.0,0.00141283095352293,0.0005826649703378753,0.0008301659831850548,1481.4606299212599,0.4098305143633867,0.5901694856366133,84.95866141732283,0.9873910348560451,0.012608965143955077,61.89173228346457,0.7212645049090196,0.27873549509098033
533725184,0.32399868965148926,755.823,244.95268192336732,-13.330815891017206,-0.19432703593759504,0.08036340028047562,-0.0008835854241624475,-0.01105009950697422,87401.00963799572,753982.0,0.0014126783269796015,0.0005824832878787297,0.0008301950391008718,1481.3005893909626,0.40974664863210863,0.5902533513678914,84.94302554027504,0.9873902921294377,0.012609707870562262,61.854616895874265,0.721263848185344,0.278736151814656
534773760,0.3254754841327667,771.795,249.8265606203787,-13.645099999366328,-0.16268779066977246,0.08431319892406464,-0.0007206288864836097,-0.011167831718921661,87374.21412173682,755288.0,0.001412350523705576,0.0005822518292595358,0.0008300986944460401,1480.956862745098,0.40967438919134724,0.5903256108086529,84.91764705882353,0.9873333177004259,0.01266668229957423,61.8235294117647,0.7209578747404793,0.2790421252595207
535822336,0.3238602578639984,751.91,245.5016767018996,-14.91061440612562,-0.24377380742319865,0.08290766179561615,-0.0016158500220626593,-0.011090358719229698,87821.92392445389,756653.0,0.0014121341145435192,0.0005821612483134708,0.0008299728662300483,1480.7299412915852,0.4096783954976687,0.5903216045023313,84.89236790606654,0.9872765662633082,0.012723433736691828,61.80234833659491,0.7205830291239732,0.2794169708760267
536870912,0.32503563165664673,802.039,261.61370673166306,-15.330068532234058,-0.18771615625974059,0.08022060245275497,-0.0005862853722646832,-0.011190207675099373,87381.605903628,758046.0,0.00141197070479393,0.0005819778889417648,0.0008299928158521652,1480.55859375,0.40959611747119673,0.5904038825288033,84.875,0.9872243196803515,0.012775680319648538,61.78515625,0.7199126686971022,0.2800873313028977
537919488,0.32384973764419556,768.878,249.81694216733078,-15.144301618918776,-0.21051149560689242,0.07484424114227295,-0.001045779325067997,-0.0111127570271492,87747.64728069365,759389.0,0.0014117149814062882,0.0005817562051219085,0.0008299587762843795,1480.29044834308,0.40951035389780005,0.5904896461022,84.84990253411306,0.9872221496831405,0.012777850316859532,61.75243664717349,0.7195056481170126,0.2804943518829873
538968064,0.32281792163848877,740.337,242.12498388182743,-12.389159702464939,-0.19764615539869648,0.08443450182676315,-0.001452272874303162,-0.010974928736686707,87604.79570239878,760860.0,0.001411697743931633,0.0005816504185301785,0.0008300473254014546,1480.272373540856,0.4094450316884138,0.5905549683115862,84.81517509727627,0.9872179716231844,0.012782028376815698,61.715953307392994,0.719327440585159,0.2806725594148411
540016640,0.32160988450050354,727.488,234.4675905425297,-12.953476189909969,-0.1620623942115056,0.08632251620292664,-0.0006563484203070402,-0.010419832542538643,87362.24028390402,762269.0,0.0014115657621217006,0.000581587634040314,0.0008299781280813865,1480.1339805825244,0.4094437803021811,0.5905562196978189,84.80582524271844,0.9872427910957607,0.012757208904239356,61.69514563106796,0.7193774805824997,0.28062251941750027
541065216,0.3222924470901489,719.965,232.72635815095808,-13.266217040797695,-0.18571963573186032,0.09029833227396011,-0.00037034088745713234,-0.011038179509341717,87599.91171392633,763679.0,0.0014114361400752104,0.0005815657534340555,0.0008298703866411549,1479.9980620155038,0.40947220994341194,0.5905277900565881,84.82558139534883,0.9872471145320296,0.01275288546797043,61.66472868217054,0.7192472411105248,0.2807527588894751
542113792,0.32166361808776855,686.67,223.2206823560607,-12.1481655094921,-0.198521099217899,0.08280152082443237,-0.001009893137961626,-0.010842651128768921,87614.4937523339,765128.0,0.0014113789600837161,0.0005815863839892862,0.00082979257609443,1479.9381044487427,0.4095091523392108,0.5904908476607891,84.80851063829788,0.9872208806751521,0.012779119324848019,61.61895551257253,0.7192812737297756,0.2807187262702244
543162368,0.3233252167701721,724.452,236.35481010299478,-13.491756409168717,-0.1830986791702153,0.08641992509365082,-0.0010285653406754136,-0.01127955224364996,87636.20303535281,766540.0,0.0014112538812703608,0.0005815480206463788,0.0008297058606239819,1479.80694980695,0.4095238814084368,0.590476118591563,84.8030888030888,0.9872455507896788,0.012754449210321286,61.58687258687259,0.7191797011292677,0.28082029887073234
544210944,0.3236231207847595,743.016,241.1081497333334,-13.034932620106265,-0.1840198275296298,0.07929316908121109,-0.0006909833755344152,-0.011274650692939758,87752.57051864054,767911.0,0.0014110539460228128,0.0005814124164324045,0.0008296415295904082,1479.597302504817,0.40948810419364073,0.5905118958063592,84.79961464354528,0.9872236973478064,0.012776302652193825,61.56840077071291,0.7193872991558453,0.28061270084415463
545259520,0.32360169291496277,747.12,240.66273078940762,-14.471425151976756,-0.1988042652905371,0.08302763104438782,-0.0014175870455801487,-0.011714349500834942,87322.18242915989,769309.0,0.0014109042974618765,0.0005812938396747296,0.0008296104577871469,1479.4403846153846,0.4094503244400604,0.5905496755599395,84.775,0.9871681389554707,0.012831861044529349,61.534615384615385,0.7193150508532729,0.28068494914672704
546308096,0.32308104634284973,728.827,232.5479066463462,-14.141264273157928,-0.20774749987588445,0.0876348689198494,-0.0006412107031792402,-0.011483732610940933,87783.36203735085,770708.0,0.0014107570538365224,0.0005812397845189539,0.0008295172693175683,1479.2859884836853,0.40946017380615324,0.5905398261938467,84.79846449136276,0.987133405799987,0.012866594200013067,61.504798464491365,0.7191861811069968,0.28081381889300305
547356672,0.3246830105781555,783.492,253.7948722043559,-15.82504828670621,-0.1946513144913189,0.08621026575565338,-0.00018503839964978397,-0.011888789013028145,87404.70416571025,772138.0,0.0014106670101940403,0.000581118338866252,0.0008295486713277882,1479.191570881226,0.4094032008289773,0.5905967991710227,84.77586206896552,0.9870530841020024,0.012946915897997612,61.484674329501914,0.719085569010368,0.2809144309896321
548405248,0.32440197467803955,743.283,242.54407259653883,-13.630064790436998,-0.18960171007636603,0.0801197811961174,7.561827078461647e-05,-0.011737893335521221,87490.70443185464,773455.0,0.0014103712588833578,0.0005809608882517477,0.00082941037063161,1478.8814531548758,0.40937970456452,0.59062029543548,84.73040152963671,0.9870464941847462,0.012953505815253737,61.44741873804971,0.7188942918593876,0.2811057081406125
549453824,0.32548290491104126,764.075,249.65894885141776,-14.609249662484508,-0.180076448802712,0.08297111839056015,-0.0006101204780861735,-0.011952545493841171,87082.88740167093,774784.0,0.001410098476264313,0.0005807712787890252,0.0008293271974752878,1478.5954198473282,0.4093236077067462,0.5906763922932539,84.70229007633588,0.987043951802169,0.01295604819783095,61.4293893129771,0.7185866544850228,0.2814133455149771
550502400,0.3242948651313782,813.39,266.7487560278824,-17.082789226476102,-0.20345769963988972,0.08017410337924957,-0.0012715884950011969,-0.011583557352423668,87262.20776257185,776142.0,0.0014098794119698662,0.0005805860246930804,0.0008292933872767857,1478.3657142857144,0.40925507350481655,0.5907449264951834,84.67238095238095,0.9870134194992196,0.012986580500780562,61.434285714285714,0.7180810132383847,0.28191898676161525
551550976,0.3243069350719452,767.534,248.17063836068684,-14.679406244933606,-0.1731725131687197,0.07712464034557343,-0.0006724526174366474,-0.011755179613828659,87631.23347973452,777513.0,0.0014096847505170582,0.0005804141664686312,0.0008292705840484271,1478.1615969581749,0.4091897764557098,0.5908102235442901,84.6444866920152,0.9870109496631265,0.012989050336873592,61.39543726235741,0.7175968566241413,0.28240314337585865
552599552,0.3233082592487335,721.682,233.95923130400152,-15.112164453640581,-0.24195535714902283,0.08353149145841599,-0.0009259791695512831,-0.011485977098345757,87315.77838401844,778911.0,0.001409539687791857,0.000580375063351481,0.000829164624440376,1478.0094876660341,0.4092100720426759,0.590789927957324,84.62428842504744,0.987009954476833,0.012990045523167026,61.354838709677416,0.716946767712141,0.28305323228785895
553648128,0.32318294048309326,749.08,242.72343067066186,-14.747600266069174,-0.19145796996158618,0.0823315978050232,-0.0012434066738933325,-0.011499464511871338,87758.5467271307,780354.0,0.0014094764536077325,0.0005802927595196348,0.0008291836940880978,1477.9431818181818,0.40917399120577574,0.5908260087942243,84.60606060606061,0.9869840517852734,0.013015948214726684,61.32007575757576,0.7164698160291062,0.28353018397089375
554696704,0.32254302501678467,764.316,250.1149200714156,-14.84927394681424,-0.20770360634840757,0.08405400067567825,-0.0008834067266434431,-0.011368043720722198,87396.0997171401,781711.0,0.0014092584188133196,0.0005801494720978187,0.000829108946715501,1477.7145557655954,0.4091374250758491,0.590862574924151,84.57277882797732,0.9869240136544828,0.013075986345517342,61.29678638941399,0.7159255846728536,0.28407441532714645
555745280,0.32349592447280884,794.004,258.1713425611444,-14.303132022537756,-0.1834001762005769,0.08433718979358673,-0.001143642351962626,-0.011485147289931774,87861.11647931483,783129.0,0.0014091509693073777,0.0005799977284557414,0.0008291532408516362,1477.601886792453,0.40906270268082345,0.5909372973191764,84.54716981132076,0.9869486853268328,0.01305131467316731,61.25283018867925,0.7155181779093199,0.2844818220906801
556793856,0.3232880234718323,762.531,244.28886983753554,-15.658540941655636,-0.2561853173714908,0.08350221812725067,-0.0013869117246940732,-0.011513794772326946,87250.62809380601,784498.0,0.0014089559206630325,0.0005799273762101283,0.0008290285444529043,1477.39736346516,0.40907507395273207,0.5909249260472679,84.55555555555556,0.9869309440924838,0.013069055907516072,61.227871939736346,0.7151123056345378,0.28488769436546224
557842432,0.32528913021087646,747.387,242.1250669500027,-13.650854193750769,-0.19077372026008663,0.08564861863851547,-0.0013374720001593232,-0.01209588535130024,87622.1270009331,785906.0,0.0014088315174991923,0.000579844740100373,0.0008289867773988193,1477.266917293233,0.4090564135266418,0.5909435864733582,84.56766917293233,0.9869348539513533,0.013065146048646701,61.19172932330827,0.7147974686833808,0.2852025313166192
558891008,0.32388848066329956,748.995,242.8834238830565,-13.994271460331976,-0.19607140286102742,0.08673281967639923,-0.001552061876282096,-0.011731123551726341,87304.0302533255,787256.0,0.0014086038041964705,0.0005796783189612526,0.0008289254852352178,1477.0281425891183,0.40900467819447456,0.5909953218055255,84.52720450281426,0.9868402443501462,0.013159755649853862,61.17823639774859,0.714498703367944,0.2855012966320561
559939584,0.32517942786216736,736.632,237.42189429810085,-13.353916374825873,-0.18926932265707536,0.08381529897451401,-0.0007292936788871884,-0.011969797313213348,87701.2293417532,788570.0,0.001408312651102016,0.0005795428815405913,0.0008287697695614247,1476.7228464419475,0.40899693652004426,0.5910030634799557,84.53183520599251,0.9868218384510876,0.013178161548912423,61.142322097378276,0.7140970204028354,0.2859029795971646
560988160,0.3247617483139038,767.815,249.2481589011412,-14.677249216221274,-0.1629461920744691,0.08334654569625854,-0.0014729928225278854,-0.012078525498509407,87197.33963103742,789946.0,0.0014081331056969189,0.0005794239935473861,0.0008287091121495327,1476.5345794392524,0.4089673508529996,0.5910326491470004,84.53271028037383,0.9868244804242962,0.013175519575703901,61.14392523364486,0.7138777253993692,0.2861222746006308
562036736,0.32445406913757324,807.074,259.8841416342333,-15.208807395238429,-0.18799831820505392,0.07648289203643799,-0.0008341232896782458,-0.011940430849790573,87556.4840575324,791333.0,0.0014079738019117669,0.0005792237039822251,0.0008287500979295417,1476.3675373134329,0.4088701829672574,0.5911298170327426,84.51679104477611,0.9867754166843057,0.013224583315694243,61.1044776119403,0.7132921326281016,0.2867078673718983
563085312,0.3233868479728699,709.393,228.83215790859052,-13.644260230207816,-0.21326011510321768,0.08465871214866638,-0.0003016665286850184,-0.01182253472507,87521.97774621032,792723.0,0.0014078204192262789,0.000579136043953496,0.0008286843752727828,1476.2067039106146,0.40885634435637025,0.5911436556436297,84.51582867783985,0.986755705435714,0.013244294564286104,61.059590316573555,0.7132724130193021,0.28672758698069795
564133888,0.3241880536079407,759.601,246.14927692795754,-14.247342627055943,-0.20759566042882518,0.07671667635440826,-0.000769497943110764,-0.01214003935456276,87746.39029780187,794111.0,0.001407664061478966,0.0005789795772736843,0.0008286844842052814,1476.0427509293681,0.4087914056277476,0.5912085943722524,84.50743494423791,0.9867338546821158,0.013266145317884085,61.03531598513011,0.7127598248910134,0.2872401751089866
565182464,0.32481271028518677,739.138,238.46316572730987,-13.18309343384998,-0.19343075535279128,0.08026806265115738,-0.0004583846603054553,-0.012538284063339233,87279.26866033058,795480.0,0.0014074746664468345,0.0005788325378757682,0.0008286421285710662,1475.844155844156,0.40874311199860125,0.5912568880013988,84.50649350649351,0.9867363804398396,0.013263619560160296,60.996289424860855,0.7125042408003065,0.2874957591996935
566231040,0.32590049505233765,814.153,268.1991757676266,-14.913050201676786,-0.18082279490845476,0.07284452021121979,-0.00039707435644231737,-0.012873406521975994,87484.78204791473,796789.0,0.001407180009064851,0.0005785641846833406,0.0008286158243815104,1475.5351851851851,0.4086298721298774,0.5913701278701227,84.47407407407407,0.9866780239586491,0.013321976041350712,60.9537037037037,0.7117695838241656,0.2882304161758344
567279616,0.325866162776947,782.513,253.66418458474428,-15.519859178945422,-0.20080954363976988,0.081952765583992,-0.00070815475191921,-0.01281006634235382,87566.71712094192,798119.0,0.0014069234597704988,0.0005783990659026253,0.0008285243938678734,1475.2661737523106,0.4085875142991646,0.5914124857008354,84.46580406654344,0.9866795433228662,0.013320456677133798,60.91682070240296,0.711535935524414,0.2884640644755861
568328192,0.3275299668312073,763.442,248.2401357842982,-14.948604245129042,-0.18694518461340942,0.07836055755615234,-0.001234374474734068,-0.013422982767224312,87197.39322410458,799427.0,0.0014066291471249064,0.0005782116823090838,0.0008284174648158225,1474.9575645756458,0.4085389450789483,0.5914610549210517,84.43173431734317,0.9866761649861975,0.0133238350138024,60.891143911439116,0.7112830428114656,0.28871695718853446
569376768,0.3250466585159302,771.992,251.12277282062917,-15.118459777995945,-0.17703186603549628,0.08281746506690979,-0.0003933305270038545,-0.012974993325769901,87340.94575906602,800799.0,0.0014064483221064615,0.0005780460645700247,0.0008284022575364367,1474.767955801105,0.40847382334319626,0.5915261766568037,84.42173112338858,0.9866540791285872,0.01334592087141271,60.86187845303867,0.710955326956073,0.2890446730439269
570425344,0.3252958059310913,749.485,241.26625731710206,-13.758568860355764,-0.16790862943918128,0.08454764634370804,-7.00934324413538e-05,-0.012986443936824799,87807.33762710268,802216.0,0.0014063470503863167,0.000577928388819975,0.0008284186615663417,1474.6617647058824,0.40842218228337984,0.59157781771662,84.40257352941177,0.9866537710538774,0.013346228946122455,60.818014705882355,0.7106917465160206,0.2893082534839793
571473920,0.3241199254989624,757.074,246.7000243930239,-16.11894791591633,-0.19189615715487202,0.08932986110448837,-0.0008729031542316079,-0.012627123855054379,87900.04010629757,803629.0,0.0014062391508609876,0.0005778618908803397,0.0008283772599806479,1474.548623853211,0.40841036470016967,0.5915896352998303,84.39082568807339,0.9865841640404172,0.013415835959582876,60.79633027522936,0.7100992022142313,0.2899007977857687
572522496,0.3241303563117981,722.084,235.66481924130443,-14.318942117813975,-0.23053256897414906,0.08995965868234634,0.00017714430578052998,-0.012594789266586304,87540.91765327138,805101.0,0.0014062346992911874,0.0005778253296792725,0.0008284093696119148,1474.543956043956,0.4083902330400245,0.5916097669599756,84.33516483516483,0.9865069850667979,0.013493014933201873,60.772893772893774,0.7099051865813603,0.29009481341863974
573571072,0.3228681683540344,762.521,249.62574317925424,-16.89560360943526,-0.19498743288398845,0.09441262483596802,-0.001614804146811366,-0.01259941142052412,87394.97261472321,806587.0,0.0014062546724811114,0.0005778691014598449,0.0008283855710212666,1474.5648994515539,0.4084199216064402,0.5915800783935596,84.3345521023766,0.9864881249043186,0.013511875095681436,60.79159049360146,0.7094313274200635,0.2905686725799363
574619648,0.3221513330936432,744.185,240.49555868566782,-15.196851512309165,-0.1703766694071594,0.0911242812871933,-0.0010215516667813063,-0.012262331321835518,87624.83116218446,808113.0,0.001406344184040153,0.0005779214148973897,0.0008284227691427635,1474.6587591240875,0.4084351697142128,0.5915648302857872,84.32846715328468,0.9864902529993609,0.013509747000638854,60.76459854014598,0.7089698135728199,0.29103018642718015
575668224,0.3214983344078064,695.941,226.37319607929606,-14.156134883830324,-0.19347285094738542,0.09207484126091003,-0.0014505106955766678,-0.012152688577771187,87336.30273166916,809585.0,0.0014063395654786046,0.0005779978573213727,0.0008283417081572319,1474.6539162112933,0.40849553568368874,0.5915044643163112,84.31329690346084,0.9864669268746378,0.01353307312536207,60.728597449908925,0.7086113897265145,0.29138861027348545
576716800,0.3213408887386322,741.245,239.09029670880898,-16.051968816341834,-0.18873253632011705,0.09488095343112946,-0.0021082772873342037,-0.0120988879352808,87846.74702030301,811086.0,0.0014063852483575995,0.0005780376087535511,0.0008283476396040483,1474.7018181818182,0.40851473282612566,0.5914852671738744,84.33818181818182,0.9864729795864428,0.013527020413557144,60.72545454545455,0.7082783212521273,0.29172167874787264
577765376,0.32128363847732544,713.53,232.42616878676787,-14.418915820825845,-0.2002138373467024,0.09225864708423615,-0.001258830539882183,-0.012007249519228935,87408.43548671814,812525.0,0.0014063234554228463,0.0005780616386399728,0.0008282618167828735,1474.6370235934664,0.40855527734050684,0.5914447226594931,84.32304900181488,0.9864736495060011,0.013526350493998677,60.69872958257713,0.7079003206690927,0.29209967933090736
578813952,0.32281509041786194,736.098,240.89254358262383,-15.632275935616343,-0.2445832141403959,0.09049192070960999,-0.0015703350072726607,-0.01241997443139553,87765.14549082199,813988.0,0.0014063033504762511,0.0005780769431072732,0.0008282264073689779,1474.6159420289855,0.4085766792014473,0.5914233207985525,84.32971014492753,0.9864775674663823,0.013522432533617587,60.697463768115945,0.7074331099432428,0.2925668900567572
579862528,0.32351070642471313,717.615,232.6974340687953,-12.898565559199545,-0.211009485098926,0.08130349218845367,-0.001847852487117052,-0.01255572959780693,87489.19025799271,815370.0,0.0014061436299605138,0.0005779611266758731,0.0008281825032846406,1474.4484629294757,0.40854311282274675,0.5914568871772532,84.30922242314648,0.9865020203281066,0.013497979671893142,60.65099457504521,0.7070321717439138,0.29296782825608614
580911104,0.32443147897720337,760.256,247.361206499964,-13.691042750133201,-0.16358881418359292,0.08291374146938324,-0.0014511460904031992,-0.01297411136329174,87919.95424820308,816786.0,0.0014060430148017966,0.0005778440069205494,0.0008281990078812471,1474.3429602888086,0.4084914889779852,0.5915085110220147,84.29602888086643,0.9864795003889331,0.013520499611066668,60.62093862815885,0.706781539336762,0.293218460663238
581959680,0.3257529139518738,754.643,242.93891408326664,-13.22472754264623,-0.18305001456513867,0.08020929992198944,-0.0014949333854019642,-0.013030513189733028,87495.80775778806,818094.0,0.0014057571823532517,0.0005776671675948409,0.0008280900147584107,1474.0432432432433,0.40844836300671594,0.591551636993284,84.3027027027027,0.9864833866290188,0.013516613370981208,60.58018018018018,0.7065037916603847,0.2934962083396153
